order_id,order_date,product_id,product_category,customer_id,product_price,revenue,marketplace
MSH_1517,2023-01-31,MSH_517,Books,CUST_17,191.35,106964.65,Meesho
MSH_1518,2023-01-31,MSH_518,Electronics,CUST_18,406.22,78400.46,Meesho
MSH_1519,2023-01-31,MSH_519,Home & Kitchen,CUST_19,493.7,362869.5,Meesho
MSH_1520,2023-01-31,MSH_520,Sports,CUST_20,79.46,51410.619999999995,Meesho
MSH_1521,2023-01-31,MSH_521,Sports,CUST_21,299.09,159414.97,Meesho
MSH_1522,2023-01-31,MSH_522,Health,CUST_22,193.54,100060.18,Meesho
MSH_1523,2023-01-31,MSH_523,Toys,CUST_23,485.11,346853.65,Meesho
MSH_1524,2023-01-31,MSH_524,Health,CUST_24,421.85,316387.5,Meesho
MSH_1525,2023-01-31,MSH_525,Home & Kitchen,CUST_25,419.97,77274.48000000001,Meesho
MSH_1526,2023-01-31,MSH_526,Sports,CUST_26,237.0,206427.0,Meesho
MSH_1527,2023-01-31,MSH_527,Toys,CUST_27,210.34,61208.94,Meesho
MSH_1528,2023-01-31,MSH_528,Health,CUST_28,140.34,46873.56,Meesho
MSH_1529,2023-01-31,MSH_529,Toys,CUST_29,32.91,24057.21,Meesho
MSH_1530,2023-01-31,MSH_530,Books,CUST_30,433.04,49799.600000000006,Meesho
MSH_1531,2023-01-31,MSH_531,Clothing,CUST_31,407.39,335689.36,Meesho
MSH_1532,2023-01-31,MSH_532,Books,CUST_32,499.86,23993.28,Meesho
MSH_1533,2023-01-31,MSH_533,Electronics,CUST_33,498.34,340864.56,Meesho
MSH_1534,2023-01-31,MSH_534,Sports,CUST_34,279.94,22675.14,Meesho
MSH_1535,2023-01-31,MSH_535,Toys,CUST_35,385.65,321246.44999999995,Meesho
MSH_1536,2023-01-31,MSH_536,Health,CUST_36,472.66,156923.12,Meesho
MSH_1537,2023-01-31,MSH_537,Clothing,CUST_37,425.58,236622.47999999998,Meesho
MSH_1538,2023-01-31,MSH_538,Health,CUST_38,127.44,42564.96,Meesho
MSH_1539,2023-01-31,MSH_539,Sports,CUST_39,228.02,121078.62000000001,Meesho
MSH_1540,2023-01-31,MSH_540,Toys,CUST_40,68.93,66103.87000000001,Meesho
MSH_1541,2023-01-31,MSH_541,Toys,CUST_41,477.26,104997.2,Meesho
MSH_1542,2023-01-31,MSH_542,Books,CUST_42,305.06,193408.04,Meesho
MSH_1543,2023-01-31,MSH_543,Clothing,CUST_43,118.18,88044.1,Meesho
MSH_1544,2023-01-31,MSH_544,Clothing,CUST_44,337.49,247042.68,Meesho
MSH_1545,2023-01-31,MSH_545,Sports,CUST_45,310.97,100132.34000000001,Meesho
MSH_1546,2023-01-31,MSH_546,Toys,CUST_46,182.29,154946.5,Meesho
MSH_1547,2023-01-31,MSH_547,Clothing,CUST_47,61.21,122.42,Meesho
MSH_1548,2023-01-31,MSH_548,Clothing,CUST_48,337.43,233838.99,Meesho
MSH_1549,2023-01-31,MSH_549,Health,CUST_49,262.55,53822.75,Meesho
MSH_1550,2023-01-31,MSH_550,Sports,CUST_50,387.3,321846.3,Meesho
MSH_1551,2023-01-31,MSH_551,Books,CUST_51,262.48,10236.720000000001,Meesho
MSH_1552,2023-01-31,MSH_552,Health,CUST_52,426.83,24756.14,Meesho
MSH_1553,2023-01-31,MSH_553,Health,CUST_53,278.19,264280.5,Meesho
MSH_1554,2023-01-31,MSH_554,Home & Kitchen,CUST_54,282.66,161964.18000000002,Meesho
MSH_1555,2023-01-31,MSH_555,Electronics,CUST_55,438.94,282238.42,Meesho
MSH_1556,2023-01-31,MSH_556,Home & Kitchen,CUST_56,204.72,103588.31999999999,Meesho
MSH_1557,2023-01-31,MSH_557,Clothing,CUST_57,71.34,40735.14,Meesho
MSH_1558,2023-01-31,MSH_558,Toys,CUST_58,19.25,16997.75,Meesho
MSH_1559,2023-01-31,MSH_559,Electronics,CUST_59,378.79,318941.18,Meesho
MSH_1560,2023-01-31,MSH_560,Electronics,CUST_60,312.05,37758.05,Meesho
MSH_1561,2023-01-31,MSH_561,Toys,CUST_61,353.52,168982.56,Meesho
MSH_1562,2023-01-31,MSH_562,Electronics,CUST_62,110.42,68239.56,Meesho
MSH_1563,2023-01-31,MSH_563,Toys,CUST_63,72.5,6887.5,Meesho
MSH_1564,2023-01-31,MSH_564,Electronics,CUST_64,12.2,10467.599999999999,Meesho
MSH_1565,2023-01-31,MSH_565,Health,CUST_65,178.54,73737.01999999999,Meesho
MSH_1566,2023-01-31,MSH_566,Sports,CUST_66,297.01,69500.34,Meesho
MSH_1567,2023-01-31,MSH_567,Sports,CUST_67,199.16,178646.52,Meesho
MSH_1568,2023-01-31,MSH_568,Home & Kitchen,CUST_68,221.55,13514.550000000001,Meesho
MSH_1569,2023-01-31,MSH_569,Health,CUST_69,452.56,115402.8,Meesho
MSH_1570,2023-01-31,MSH_570,Electronics,CUST_70,177.39,99338.4,Meesho
MSH_1571,2023-01-31,MSH_571,Books,CUST_71,259.42,234515.68000000002,Meesho
MSH_1572,2023-01-31,MSH_572,Toys,CUST_72,392.91,136339.77000000002,Meesho
MSH_1573,2023-01-31,MSH_573,Health,CUST_73,201.29,134864.3,Meesho
MSH_1574,2023-01-31,MSH_574,Electronics,CUST_74,312.93,38490.39,Meesho
MSH_1575,2023-01-31,MSH_575,Sports,CUST_75,431.87,207729.47,Meesho
MSH_1576,2023-01-31,MSH_576,Sports,CUST_76,475.01,150103.16,Meesho
MSH_1577,2023-01-31,MSH_577,Toys,CUST_77,77.8,39133.4,Meesho
MSH_1578,2023-01-31,MSH_578,Books,CUST_78,463.66,332907.88,Meesho
MSH_1579,2023-01-31,MSH_579,Electronics,CUST_79,248.6,11684.199999999999,Meesho
MSH_1580,2023-01-31,MSH_580,Electronics,CUST_80,132.83,54194.64000000001,Meesho
MSH_1581,2023-01-31,MSH_581,Books,CUST_81,232.27,216243.37,Meesho
MSH_1582,2023-01-31,MSH_582,Books,CUST_82,490.12,66166.2,Meesho
MSH_1583,2023-01-31,MSH_583,Books,CUST_83,248.85,49770.0,Meesho
MSH_1584,2023-01-31,MSH_584,Sports,CUST_84,167.73,41764.77,Meesho
MSH_1585,2023-01-31,MSH_585,Toys,CUST_85,318.53,99699.88999999998,Meesho
MSH_1586,2023-01-31,MSH_586,Health,CUST_86,123.87,107519.16,Meesho
MSH_1587,2023-01-31,MSH_587,Books,CUST_87,42.55,15615.849999999999,Meesho
MSH_1588,2023-01-31,MSH_588,Toys,CUST_88,68.8,29446.399999999998,Meesho
MSH_1589,2023-01-31,MSH_589,Home & Kitchen,CUST_89,68.38,56687.02,Meesho
MSH_1590,2023-01-31,MSH_590,Electronics,CUST_90,80.19,64633.14,Meesho
MSH_1591,2023-01-31,MSH_591,Electronics,CUST_91,73.72,35311.88,Meesho
MSH_1592,2023-01-31,MSH_592,Clothing,CUST_92,322.23,100857.99,Meesho
MSH_1593,2023-01-31,MSH_593,Home & Kitchen,CUST_93,95.03,47419.97,Meesho
MSH_1594,2023-01-31,MSH_594,Health,CUST_94,176.11,126799.20000000001,Meesho
MSH_1595,2023-01-31,MSH_595,Books,CUST_95,448.91,158914.14,Meesho
MSH_1596,2023-01-31,MSH_596,Books,CUST_96,239.61,115971.24,Meesho
MSH_1597,2023-01-31,MSH_597,Health,CUST_97,335.44,70442.4,Meesho
MSH_1598,2023-01-31,MSH_598,Sports,CUST_98,90.3,63480.9,Meesho
MSH_1599,2023-01-31,MSH_599,Home & Kitchen,CUST_99,100.18,4307.740000000001,Meesho
MSH_1600,2023-01-31,MSH_600,Books,CUST_100,25.23,13624.2,Meesho
MSH_1601,2023-01-31,MSH_601,Clothing,CUST_101,88.62,50513.4,Meesho
MSH_1602,2023-01-31,MSH_602,Toys,CUST_102,142.9,83167.8,Meesho
MSH_1603,2023-01-31,MSH_603,Electronics,CUST_103,92.62,8428.42,Meesho
MSH_1604,2023-01-31,MSH_604,Home & Kitchen,CUST_104,48.91,12912.24,Meesho
MSH_1605,2023-01-31,MSH_605,Electronics,CUST_105,64.71,57850.74,Meesho
MSH_1606,2023-01-31,MSH_606,Toys,CUST_106,233.09,51046.71,Meesho
MSH_1607,2023-01-31,MSH_607,Home & Kitchen,CUST_107,107.14,96533.14,Meesho
MSH_1608,2023-01-31,MSH_608,Toys,CUST_108,185.31,171226.44,Meesho
MSH_1609,2023-01-31,MSH_609,Books,CUST_109,254.19,112097.79,Meesho
MSH_1610,2023-01-31,MSH_610,Health,CUST_110,346.75,138700.0,Meesho
MSH_1611,2023-01-31,MSH_611,Books,CUST_111,24.46,9759.54,Meesho
MSH_1612,2023-01-31,MSH_612,Health,CUST_112,400.71,290915.45999999996,Meesho
MSH_1613,2023-01-31,MSH_613,Books,CUST_113,315.81,312651.9,Meesho
MSH_1614,2023-01-31,MSH_614,Toys,CUST_114,45.47,40832.06,Meesho
MSH_1615,2023-01-31,MSH_615,Toys,CUST_115,437.42,344686.96,Meesho
MSH_1616,2023-01-31,MSH_616,Toys,CUST_116,460.83,264977.25,Meesho
MSH_1617,2023-01-31,MSH_617,Electronics,CUST_117,35.23,30192.109999999997,Meesho
MSH_1618,2023-01-31,MSH_618,Toys,CUST_118,142.05,114066.15000000001,Meesho
MSH_1619,2023-01-31,MSH_619,Books,CUST_119,404.07,197590.23,Meesho
MSH_1620,2023-01-31,MSH_620,Clothing,CUST_120,375.39,181688.75999999998,Meesho
MSH_1621,2023-01-31,MSH_621,Toys,CUST_121,96.34,72833.04000000001,Meesho
MSH_1622,2023-01-31,MSH_622,Clothing,CUST_122,108.63,50947.47,Meesho
MSH_1623,2023-01-31,MSH_623,Health,CUST_123,188.38,107941.73999999999,Meesho
MSH_1624,2023-01-31,MSH_624,Books,CUST_124,244.84,229415.08000000002,Meesho
MSH_1625,2023-01-31,MSH_625,Toys,CUST_125,311.04,262206.72000000003,Meesho
MSH_1626,2023-01-31,MSH_626,Electronics,CUST_126,187.61,127762.41,Meesho
MSH_1627,2023-01-31,MSH_627,Electronics,CUST_127,233.95,103873.79999999999,Meesho
MSH_1628,2023-01-31,MSH_628,Health,CUST_128,375.0,100500.0,Meesho
MSH_1629,2023-01-31,MSH_629,Clothing,CUST_129,23.16,6160.56,Meesho
MSH_1630,2023-01-31,MSH_630,Sports,CUST_130,129.96,6887.88,Meesho
MSH_1631,2023-01-31,MSH_631,Electronics,CUST_131,358.11,188723.97,Meesho
MSH_1632,2023-01-31,MSH_632,Electronics,CUST_132,448.13,232579.47,Meesho
MSH_1633,2023-01-31,MSH_633,Electronics,CUST_133,258.28,158842.19999999998,Meesho
MSH_1634,2023-01-31,MSH_634,Books,CUST_134,268.4,15567.199999999999,Meesho
MSH_1635,2023-01-31,MSH_635,Electronics,CUST_135,58.05,47833.2,Meesho
MSH_1636,2023-01-31,MSH_636,Home & Kitchen,CUST_136,226.47,8832.33,Meesho
MSH_1637,2023-01-31,MSH_637,Toys,CUST_137,268.65,63401.399999999994,Meesho
MSH_1638,2023-01-31,MSH_638,Health,CUST_138,125.02,119269.08,Meesho
MSH_1639,2023-01-31,MSH_639,Electronics,CUST_139,138.28,53237.8,Meesho
MSH_1640,2023-01-31,MSH_640,Sports,CUST_140,191.76,116014.79999999999,Meesho
MSH_1641,2023-01-31,MSH_641,Sports,CUST_141,14.94,10951.02,Meesho
MSH_1642,2023-01-31,MSH_642,Electronics,CUST_142,164.43,117567.45000000001,Meesho
MSH_1643,2023-01-31,MSH_643,Electronics,CUST_143,109.67,71175.83,Meesho
MSH_1644,2023-01-31,MSH_644,Home & Kitchen,CUST_144,167.11,49965.89000000001,Meesho
MSH_1645,2023-01-31,MSH_645,Electronics,CUST_145,64.28,25326.32,Meesho
MSH_1646,2023-01-31,MSH_646,Electronics,CUST_146,445.81,91836.86,Meesho
MSH_1647,2023-01-31,MSH_647,Toys,CUST_147,298.83,100108.04999999999,Meesho
MSH_1648,2023-01-31,MSH_648,Sports,CUST_148,341.16,201966.72,Meesho
MSH_1649,2023-01-31,MSH_649,Home & Kitchen,CUST_149,395.64,288421.56,Meesho
MSH_1650,2023-01-31,MSH_650,Sports,CUST_150,251.73,129137.48999999999,Meesho
MSH_1651,2023-01-31,MSH_651,Home & Kitchen,CUST_151,48.03,8501.31,Meesho
MSH_1652,2023-01-31,MSH_652,Sports,CUST_152,270.87,106993.65000000001,Meesho
MSH_1653,2023-01-31,MSH_653,Electronics,CUST_153,295.49,109331.3,Meesho
MSH_1654,2023-01-31,MSH_654,Sports,CUST_154,373.99,320509.43,Meesho
MSH_1655,2023-01-31,MSH_655,Sports,CUST_155,218.67,172749.3,Meesho
MSH_1656,2023-01-31,MSH_656,Home & Kitchen,CUST_156,68.15,44774.55,Meesho
MSH_1657,2023-01-31,MSH_657,Health,CUST_157,145.47,46113.99,Meesho
MSH_1658,2023-01-31,MSH_658,Clothing,CUST_158,184.73,135776.55,Meesho
MSH_1659,2023-01-31,MSH_659,Home & Kitchen,CUST_159,324.73,119500.64000000001,Meesho
MSH_1660,2023-01-31,MSH_660,Home & Kitchen,CUST_160,287.54,110127.82,Meesho
MSH_1661,2023-01-31,MSH_661,Home & Kitchen,CUST_161,181.27,11057.470000000001,Meesho
MSH_1662,2023-01-31,MSH_662,Books,CUST_162,493.33,397130.64999999997,Meesho
MSH_1663,2023-01-31,MSH_663,Health,CUST_163,304.86,153649.44,Meesho
MSH_1664,2023-01-31,MSH_664,Books,CUST_164,122.43,29138.34,Meesho
MSH_1665,2023-01-31,MSH_665,Books,CUST_165,55.38,10743.720000000001,Meesho
MSH_1666,2023-01-31,MSH_666,Home & Kitchen,CUST_166,80.67,54613.590000000004,Meesho
MSH_1667,2023-01-31,MSH_667,Clothing,CUST_167,126.75,121933.5,Meesho
MSH_1668,2023-01-31,MSH_668,Home & Kitchen,CUST_168,84.54,18683.34,Meesho
MSH_1669,2023-01-31,MSH_669,Electronics,CUST_169,97.35,5841.0,Meesho
MSH_1670,2023-01-31,MSH_670,Clothing,CUST_170,146.12,18703.36,Meesho
MSH_1671,2023-01-31,MSH_671,Books,CUST_171,90.82,89820.98,Meesho
MSH_1672,2023-01-31,MSH_672,Sports,CUST_172,448.9,307047.6,Meesho
MSH_1673,2023-01-31,MSH_673,Sports,CUST_173,44.72,44317.52,Meesho
MSH_1674,2023-01-31,MSH_674,Health,CUST_174,264.63,41017.65,Meesho
MSH_1675,2023-01-31,MSH_675,Toys,CUST_175,208.15,190665.4,Meesho
MSH_1676,2023-01-31,MSH_676,Health,CUST_176,491.28,185212.56,Meesho
MSH_1677,2023-01-31,MSH_677,Clothing,CUST_177,60.46,37545.66,Meesho
MSH_1678,2023-01-31,MSH_678,Books,CUST_178,201.94,157513.2,Meesho
MSH_1679,2023-01-31,MSH_679,Clothing,CUST_179,484.89,447068.58,Meesho
MSH_1680,2023-01-31,MSH_680,Clothing,CUST_180,433.43,375783.81,Meesho
MSH_1681,2023-01-31,MSH_681,Sports,CUST_181,409.45,369323.89999999997,Meesho
MSH_1682,2023-01-31,MSH_682,Home & Kitchen,CUST_182,132.66,104668.73999999999,Meesho
MSH_1683,2023-01-31,MSH_683,Electronics,CUST_183,89.59,52410.15,Meesho
MSH_1684,2023-01-31,MSH_684,Toys,CUST_184,335.98,335308.04000000004,Meesho
MSH_1685,2023-01-31,MSH_685,Books,CUST_185,465.04,202757.44,Meesho
MSH_1686,2023-01-31,MSH_686,Clothing,CUST_186,280.6,273304.4,Meesho
MSH_1687,2023-01-31,MSH_687,Toys,CUST_187,287.95,59317.7,Meesho
MSH_1688,2023-01-31,MSH_688,Clothing,CUST_188,143.59,55569.33,Meesho
MSH_1689,2023-01-31,MSH_689,Sports,CUST_189,385.9,184846.09999999998,Meesho
MSH_1690,2023-01-31,MSH_690,Electronics,CUST_190,97.59,77096.1,Meesho
MSH_1691,2023-01-31,MSH_691,Sports,CUST_191,165.22,146384.92,Meesho
MSH_1692,2023-01-31,MSH_692,Toys,CUST_192,215.59,180448.83000000002,Meesho
MSH_1693,2023-01-31,MSH_693,Books,CUST_193,256.27,251913.40999999997,Meesho
MSH_1694,2023-01-31,MSH_694,Clothing,CUST_194,124.99,42371.61,Meesho
MSH_1695,2023-01-31,MSH_695,Electronics,CUST_195,61.84,53677.12,Meesho
MSH_1696,2023-01-31,MSH_696,Sports,CUST_196,307.26,104161.14,Meesho
MSH_1697,2023-01-31,MSH_697,Toys,CUST_197,147.87,30017.61,Meesho
MSH_1698,2023-01-31,MSH_698,Sports,CUST_198,292.71,46833.6,Meesho
MSH_1699,2023-01-31,MSH_699,Clothing,CUST_199,81.41,43879.99,Meesho
MSH_1700,2023-01-31,MSH_700,Clothing,CUST_200,243.16,95075.56,Meesho
MSH_1701,2023-01-31,MSH_701,Books,CUST_201,268.63,206307.84,Meesho
MSH_1702,2023-01-31,MSH_702,Electronics,CUST_202,30.65,20719.399999999998,Meesho
MSH_1703,2023-01-31,MSH_703,Home & Kitchen,CUST_203,171.62,98509.88,Meesho
MSH_1704,2023-01-31,MSH_704,Sports,CUST_204,71.54,38130.82,Meesho
MSH_1705,2023-01-31,MSH_705,Clothing,CUST_205,36.37,2509.5299999999997,Meesho
MSH_1706,2023-01-31,MSH_706,Toys,CUST_206,495.03,441566.75999999995,Meesho
MSH_1707,2023-01-31,MSH_707,Sports,CUST_207,164.57,66486.28,Meesho
MSH_1708,2023-01-31,MSH_708,Books,CUST_208,405.89,246375.22999999998,Meesho
MSH_1709,2023-01-31,MSH_709,Books,CUST_209,131.05,88327.70000000001,Meesho
MSH_1710,2023-01-31,MSH_710,Clothing,CUST_210,342.34,201980.59999999998,Meesho
MSH_1711,2023-01-31,MSH_711,Clothing,CUST_211,381.31,196755.96,Meesho
MSH_1712,2023-01-31,MSH_712,Clothing,CUST_212,299.84,247967.68,Meesho
MSH_1713,2023-01-31,MSH_713,Health,CUST_213,238.43,28373.170000000002,Meesho
MSH_1714,2023-01-31,MSH_714,Home & Kitchen,CUST_214,208.86,169803.18000000002,Meesho
MSH_1715,2023-01-31,MSH_715,Clothing,CUST_215,177.69,122428.41,Meesho
MSH_1716,2023-01-31,MSH_716,Sports,CUST_216,465.12,319537.44,Meesho
MSH_1717,2023-01-31,MSH_717,Sports,CUST_217,416.16,374960.16000000003,Meesho
MSH_1718,2023-01-31,MSH_718,Health,CUST_218,482.69,104261.04,Meesho
MSH_1719,2023-01-31,MSH_719,Health,CUST_219,66.53,3659.15,Meesho
MSH_1720,2023-01-31,MSH_720,Electronics,CUST_220,366.78,133874.69999999998,Meesho
MSH_1721,2023-01-31,MSH_721,Toys,CUST_221,469.48,327697.04000000004,Meesho
MSH_1722,2023-01-31,MSH_722,Clothing,CUST_222,94.71,47639.13,Meesho
MSH_1723,2023-01-31,MSH_723,Sports,CUST_223,37.92,28174.56,Meesho
MSH_1724,2023-01-31,MSH_724,Health,CUST_224,371.85,284837.10000000003,Meesho
MSH_1725,2023-01-31,MSH_725,Sports,CUST_225,289.36,267368.64,Meesho
MSH_1726,2023-01-31,MSH_726,Sports,CUST_226,421.71,191456.34,Meesho
MSH_1727,2023-01-31,MSH_727,Health,CUST_227,74.19,7641.57,Meesho
MSH_1728,2023-01-31,MSH_728,Home & Kitchen,CUST_228,398.66,30298.160000000003,Meesho
MSH_1729,2023-01-31,MSH_729,Health,CUST_229,104.81,24001.49,Meesho
MSH_1730,2023-01-31,MSH_730,Health,CUST_230,86.01,78527.13,Meesho
MSH_1731,2023-01-31,MSH_731,Toys,CUST_231,86.31,22181.670000000002,Meesho
MSH_1732,2023-01-31,MSH_732,Health,CUST_232,408.21,107359.23,Meesho
MSH_1733,2023-01-31,MSH_733,Books,CUST_233,334.27,110309.09999999999,Meesho
MSH_1734,2023-01-31,MSH_734,Health,CUST_234,263.92,261808.64,Meesho
MSH_1735,2023-01-31,MSH_735,Sports,CUST_235,182.62,33054.22,Meesho
MSH_1736,2023-01-31,MSH_736,Clothing,CUST_236,439.21,391775.32,Meesho
MSH_1737,2023-01-31,MSH_737,Sports,CUST_237,199.26,152832.41999999998,Meesho
MSH_1738,2023-01-31,MSH_738,Toys,CUST_238,409.22,224661.78000000003,Meesho
MSH_1739,2023-01-31,MSH_739,Books,CUST_239,222.37,152768.19,Meesho
MSH_1740,2023-01-31,MSH_740,Health,CUST_240,191.59,4981.34,Meesho
MSH_1741,2023-01-31,MSH_741,Home & Kitchen,CUST_241,234.03,64358.25,Meesho
MSH_1742,2023-01-31,MSH_742,Electronics,CUST_242,154.18,100371.18000000001,Meesho
MSH_1743,2023-01-31,MSH_743,Health,CUST_243,375.07,111770.86,Meesho
MSH_1744,2023-01-31,MSH_744,Clothing,CUST_244,253.85,242680.6,Meesho
MSH_1745,2023-01-31,MSH_745,Electronics,CUST_245,119.95,95720.1,Meesho
MSH_1746,2023-01-31,MSH_746,Home & Kitchen,CUST_246,450.29,40526.1,Meesho
MSH_1747,2023-01-31,MSH_747,Toys,CUST_247,195.03,93419.37,Meesho
MSH_1748,2023-01-31,MSH_748,Toys,CUST_248,274.06,156762.32,Meesho
MSH_1749,2023-01-31,MSH_749,Home & Kitchen,CUST_249,453.7,207340.9,Meesho
MSH_1750,2023-01-31,MSH_750,Sports,CUST_250,314.0,141300.0,Meesho
MSH_1751,2023-01-31,MSH_751,Home & Kitchen,CUST_251,62.86,22881.04,Meesho
MSH_1752,2023-01-31,MSH_752,Health,CUST_252,470.22,403448.76,Meesho
MSH_1753,2023-01-31,MSH_753,Clothing,CUST_253,315.72,212795.28000000003,Meesho
MSH_1754,2023-01-31,MSH_754,Books,CUST_254,170.78,59773.0,Meesho
MSH_1755,2023-01-31,MSH_755,Health,CUST_255,73.94,48356.76,Meesho
MSH_1756,2023-01-31,MSH_756,Health,CUST_256,398.04,158817.96000000002,Meesho
MSH_1757,2023-01-31,MSH_757,Health,CUST_257,311.94,78608.88,Meesho
MSH_1758,2023-01-31,MSH_758,Electronics,CUST_258,269.06,209866.8,Meesho
MSH_1759,2023-01-31,MSH_759,Electronics,CUST_259,447.48,393782.4,Meesho
MSH_1760,2023-01-31,MSH_760,Toys,CUST_260,395.36,317078.72000000003,Meesho
MSH_1761,2023-01-31,MSH_761,Health,CUST_261,80.08,36676.64,Meesho
MSH_1762,2023-01-31,MSH_762,Sports,CUST_262,159.3,111191.40000000001,Meesho
MSH_1763,2023-01-31,MSH_763,Toys,CUST_263,128.0,117248.0,Meesho
MSH_1764,2023-01-31,MSH_764,Clothing,CUST_264,373.25,185878.5,Meesho
MSH_1765,2023-01-31,MSH_765,Home & Kitchen,CUST_265,21.6,20498.4,Meesho
MSH_1766,2023-01-31,MSH_766,Electronics,CUST_266,287.1,278487.0,Meesho
MSH_1767,2023-01-31,MSH_767,Health,CUST_267,382.42,353738.5,Meesho
MSH_1768,2023-01-31,MSH_768,Clothing,CUST_268,439.0,222573.0,Meesho
MSH_1769,2023-01-31,MSH_769,Toys,CUST_269,174.33,52821.990000000005,Meesho
MSH_1770,2023-01-31,MSH_770,Toys,CUST_270,411.52,205760.0,Meesho
MSH_1771,2023-01-31,MSH_771,Electronics,CUST_271,59.76,47927.52,Meesho
MSH_1772,2023-01-31,MSH_772,Toys,CUST_272,423.99,253122.03,Meesho
MSH_1773,2023-01-31,MSH_773,Sports,CUST_273,68.11,11238.15,Meesho
MSH_1774,2023-01-31,MSH_774,Toys,CUST_274,201.66,83487.24,Meesho
MSH_1775,2023-01-31,MSH_775,Books,CUST_275,399.66,184243.26,Meesho
MSH_1776,2023-01-31,MSH_776,Home & Kitchen,CUST_276,79.21,72793.98999999999,Meesho
MSH_1777,2023-01-31,MSH_777,Toys,CUST_277,118.48,13388.24,Meesho
MSH_1778,2023-01-31,MSH_778,Books,CUST_278,362.52,156608.63999999998,Meesho
MSH_1779,2023-01-31,MSH_779,Clothing,CUST_279,361.42,358167.22000000003,Meesho
MSH_1780,2023-01-31,MSH_780,Toys,CUST_280,322.37,114441.35,Meesho
MSH_1781,2023-01-31,MSH_781,Sports,CUST_281,348.5,323059.5,Meesho
MSH_1782,2023-01-31,MSH_782,Clothing,CUST_282,273.65,189913.09999999998,Meesho
MSH_1783,2023-01-31,MSH_783,Health,CUST_283,129.64,26705.839999999997,Meesho
MSH_1784,2023-01-31,MSH_784,Toys,CUST_284,176.12,135084.04,Meesho
MSH_1785,2023-01-31,MSH_785,Electronics,CUST_285,94.89,22204.26,Meesho
MSH_1786,2023-01-31,MSH_786,Books,CUST_286,454.68,200513.88,Meesho
MSH_1787,2023-01-31,MSH_787,Books,CUST_287,293.78,103998.12,Meesho
MSH_1788,2023-01-31,MSH_788,Electronics,CUST_288,203.42,104557.87999999999,Meesho
MSH_1789,2023-01-31,MSH_789,Home & Kitchen,CUST_289,233.69,48373.83,Meesho
MSH_1790,2023-01-31,MSH_790,Health,CUST_290,473.91,335528.28,Meesho
MSH_1791,2023-01-31,MSH_791,Sports,CUST_291,80.91,68935.31999999999,Meesho
MSH_1792,2023-01-31,MSH_792,Books,CUST_292,295.18,36602.32,Meesho
MSH_1793,2023-01-31,MSH_793,Clothing,CUST_293,255.41,34991.17,Meesho
MSH_1794,2023-01-31,MSH_794,Sports,CUST_294,307.67,103992.46,Meesho
MSH_1795,2023-01-31,MSH_795,Books,CUST_295,13.96,7482.56,Meesho
MSH_1796,2023-01-31,MSH_796,Health,CUST_296,436.7,29258.899999999998,Meesho
MSH_1797,2023-01-31,MSH_797,Home & Kitchen,CUST_297,466.4,266780.8,Meesho
MSH_1798,2023-01-31,MSH_798,Health,CUST_298,284.74,153759.6,Meesho
MSH_1799,2023-01-31,MSH_799,Clothing,CUST_299,349.84,133638.88,Meesho
MSH_1800,2023-01-31,MSH_800,Health,CUST_300,461.64,8309.52,Meesho
MSH_1801,2023-01-31,MSH_801,Sports,CUST_301,355.08,242164.56,Meesho
MSH_1802,2023-01-31,MSH_802,Clothing,CUST_302,80.51,36148.990000000005,Meesho
MSH_1803,2023-01-31,MSH_803,Electronics,CUST_303,290.26,21188.98,Meesho
MSH_1804,2023-01-31,MSH_804,Toys,CUST_304,305.32,174643.04,Meesho
MSH_1805,2023-01-31,MSH_805,Electronics,CUST_305,214.94,201613.72,Meesho
MSH_1806,2023-01-31,MSH_806,Sports,CUST_306,369.54,245374.56000000003,Meesho
MSH_1807,2023-01-31,MSH_807,Toys,CUST_307,467.51,128565.25,Meesho
MSH_1808,2023-01-31,MSH_808,Electronics,CUST_308,463.16,21768.52,Meesho
MSH_1809,2023-01-31,MSH_809,Toys,CUST_309,228.17,47915.7,Meesho
MSH_1810,2023-01-31,MSH_810,Books,CUST_310,61.05,52136.7,Meesho
MSH_1811,2023-01-31,MSH_811,Health,CUST_311,492.5,452607.5,Meesho
MSH_1812,2023-01-31,MSH_812,Clothing,CUST_312,420.25,273162.5,Meesho
MSH_1813,2023-01-31,MSH_813,Toys,CUST_313,66.71,41426.909999999996,Meesho
MSH_1814,2023-01-31,MSH_814,Books,CUST_314,460.82,457594.26,Meesho
MSH_1815,2023-01-31,MSH_815,Health,CUST_315,435.6,302306.4,Meesho
MSH_1816,2023-01-31,MSH_816,Health,CUST_316,261.82,141120.98,Meesho
MSH_1817,2023-01-31,MSH_817,Home & Kitchen,CUST_317,297.68,210757.44,Meesho
MSH_1818,2023-01-31,MSH_818,Electronics,CUST_318,202.51,38476.9,Meesho
MSH_1819,2023-01-31,MSH_819,Home & Kitchen,CUST_319,32.11,10082.539999999999,Meesho
MSH_1820,2023-01-31,MSH_820,Sports,CUST_320,170.92,153828.0,Meesho
MSH_1821,2023-01-31,MSH_821,Books,CUST_321,402.41,226154.42,Meesho
MSH_1822,2023-01-31,MSH_822,Home & Kitchen,CUST_322,7.29,4811.4,Meesho
MSH_1823,2023-01-31,MSH_823,Home & Kitchen,CUST_323,170.08,132492.32,Meesho
